,CUSTOMER_ID,Date,recency,ORDER_ID,PIN_CODE,AGE_GROUP,100205,110401,110411,120103,130206,frequency,recency_cate,frequency_cate,customer
4473,579933,2000-12-12,78,269505,221,35-39,0.0,0.0,0.0,2.0,0.0,18,>66 day,11~20 freq,流失客
4474,579933,2000-12-12,78,270250,221,35-39,0.0,1.0,0.0,0.0,0.0,18,>66 day,11~20 freq,流失客
4475,579933,2000-12-12,78,277673,221,35-39,0.0,0.0,0.0,1.0,0.0,18,>66 day,11~20 freq,流失客
4476,579933,2000-12-12,78,278514,221,35-39,0.0,0.0,0.0,1.0,0.0,18,>66 day,11~20 freq,流失客
4477,579971,2001-02-12,16,682738,Unknown,50-54,0.0,1.0,0.0,0.0,0.0,12,16-31 day,11~20 freq,新顧客
4478,579995,2000-12-13,77,305318,221,25-29,1.0,0.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
4479,579995,2000-12-13,77,306085,221,25-29,1.0,0.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
4480,580014,2000-11-12,108,76277,Others,40-44,0.0,0.0,1.0,0.0,0.0,2,>66 day,0~10 freq,流失客
4481,580014,2000-11-12,108,78534,Others,40-44,0.0,0.0,0.0,0.0,1.0,2,>66 day,0~10 freq,流失客
4482,580519,2001-02-18,10,749335,115,40-44,0.0,1.0,0.0,0.0,0.0,6,0-14 day,0~10 freq,新顧客
4483,580717,2001-01-22,37,551816,115,45-49,0.0,0.0,1.0,0.0,0.0,3,32-46 day,0~10 freq,新顧客
4484,580717,2001-01-22,37,552240,115,45-49,0.0,0.0,1.0,0.0,0.0,3,32-46 day,0~10 freq,新顧客
4485,580816,2001-01-08,51,447725,221,60-64,0.0,2.0,0.0,0.0,0.0,2,47-51 day,0~10 freq,流失客
4486,580854,2001-02-18,10,748871,221,40-44,0.0,0.0,0.0,0.0,1.0,6,0-14 day,0~10 freq,新顧客
4487,580854,2001-02-18,10,749290,221,40-44,1.0,0.0,0.0,0.0,0.0,6,0-14 day,0~10 freq,新顧客
4488,581066,2000-11-26,94,201068,115,40-44,0.0,0.0,0.0,1.0,0.0,1,>66 day,0~10 freq,流失客
4489,581110,2001-01-17,42,503666,115,35-39,1.0,0.0,0.0,0.0,0.0,2,32-46 day,0~10 freq,新顧客
4490,581240,2001-01-06,53,458732,114,35-39,0.0,0.0,1.0,0.0,0.0,1,52- 66day,0~10 freq,流失客
4491,581318,2000-11-06,114,42152,115,30-34,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
4492,581462,2000-12-18,72,364471,115,30-34,1.0,0.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
4493,581462,2000-12-18,72,364530,115,30-34,1.0,0.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
4494,581523,2001-01-08,51,450640,221,>65,0.0,2.0,0.0,0.0,0.0,1,47-51 day,0~10 freq,流失客
4495,581615,2001-02-19,9,739840,115,50-54,0.0,0.0,0.0,0.0,1.0,3,0-14 day,0~10 freq,新顧客
4496,581660,2000-12-02,88,297335,115,30-34,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
4497,581684,2001-02-28,0,806881,106,35-39,2.0,0.0,0.0,0.0,0.0,5,0-14 day,0~10 freq,新顧客
4498,581905,2001-02-28,0,812482,115,40-44,1.0,0.0,0.0,0.0,0.0,3,0-14 day,0~10 freq,新顧客
4499,581943,2000-11-12,108,92497,115,30-34,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
4500,582063,2000-12-10,80,232266,221,35-39,0.0,1.0,0.0,0.0,0.0,3,>66 day,0~10 freq,流失客
4501,582063,2000-12-10,80,233687,221,35-39,1.0,0.0,0.0,0.0,0.0,3,>66 day,0~10 freq,流失客
4502,582063,2000-12-10,80,233753,221,35-39,0.0,1.0,0.0,0.0,0.0,3,>66 day,0~10 freq,流失客
4503,582100,2001-01-13,46,440777,114,40-44,0.0,1.0,0.0,0.0,0.0,12,32-46 day,11~20 freq,新顧客
4504,582100,2001-01-13,46,441494,114,40-44,0.0,1.0,0.0,0.0,0.0,12,32-46 day,11~20 freq,新顧客
4505,582100,2001-01-13,46,442456,114,40-44,0.0,1.0,0.0,0.0,0.0,12,32-46 day,11~20 freq,新顧客
4506,582186,2000-12-17,73,331000,Others,30-34,0.0,0.0,0.0,0.0,1.0,1,>66 day,0~10 freq,流失客
4507,582193,2000-12-07,83,256514,221,45-49,0.0,0.0,0.0,1.0,0.0,3,>66 day,0~10 freq,流失客
4508,582193,2000-12-07,83,260128,221,45-49,0.0,0.0,0.0,0.0,1.0,3,>66 day,0~10 freq,流失客
4509,582193,2000-12-07,83,265654,221,45-49,0.0,0.0,0.0,1.0,0.0,3,>66 day,0~10 freq,流失客
4510,582230,2000-11-04,116,17036,115,40-44,0.0,0.0,0.0,1.0,0.0,5,>66 day,0~10 freq,流失客
4511,582230,2000-11-04,116,19102,115,40-44,0.0,1.0,0.0,0.0,0.0,5,>66 day,0~10 freq,流失客
4512,582230,2000-11-04,116,19888,115,40-44,0.0,1.0,0.0,0.0,0.0,5,>66 day,0~10 freq,流失客
4513,582230,2000-11-04,116,20742,115,40-44,1.0,0.0,0.0,0.0,0.0,5,>66 day,0~10 freq,流失客
4514,582230,2000-11-04,116,24566,115,40-44,0.0,1.0,0.0,0.0,0.0,5,>66 day,0~10 freq,流失客
4515,582261,2001-02-19,9,739765,221,40-44,1.0,0.0,0.0,0.0,0.0,12,0-14 day,11~20 freq,新顧客
4516,582261,2001-02-19,9,761623,221,40-44,1.0,0.0,0.0,0.0,0.0,12,0-14 day,11~20 freq,新顧客
4517,582421,2000-11-19,101,136996,115,35-39,0.0,1.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
4518,582445,2001-02-28,0,816879,221,30-34,0.0,0.0,0.0,0.0,2.0,1,0-14 day,0~10 freq,新顧客
4519,582551,2001-01-13,46,443625,115,50-54,0.0,1.0,0.0,0.0,0.0,5,32-46 day,0~10 freq,新顧客
4520,582704,2001-01-20,39,511104,221,30-34,0.0,1.0,0.0,0.0,0.0,1,32-46 day,0~10 freq,新顧客
4521,582711,2001-01-22,37,549910,115,45-49,5.0,0.0,0.0,0.0,0.0,7,32-46 day,0~10 freq,新顧客
4522,582711,2001-01-22,37,550289,115,45-49,0.0,0.0,1.0,0.0,0.0,7,32-46 day,0~10 freq,新顧客
4523,582711,2001-01-22,37,550870,115,45-49,0.0,0.0,3.0,0.0,0.0,7,32-46 day,0~10 freq,新顧客
4524,582711,2001-01-22,37,552194,115,45-49,0.0,0.0,2.0,0.0,0.0,7,32-46 day,0~10 freq,新顧客
4525,582742,2000-12-17,73,352504,115,55-59,0.0,0.0,0.0,0.0,1.0,1,>66 day,0~10 freq,流失客
4526,582773,2001-01-02,57,481963,115,40-44,1.0,0.0,0.0,0.0,0.0,1,52- 66day,0~10 freq,流失客
4527,582803,2001-01-31,28,612958,105,55-59,0.0,1.0,0.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
4528,582803,2001-01-31,28,617456,105,55-59,1.0,0.0,0.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
4529,582803,2001-01-31,28,622229,105,55-59,1.0,0.0,0.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
4530,582957,2001-02-15,13,712871,221,35-39,0.0,0.0,0.0,0.0,1.0,7,0-14 day,0~10 freq,新顧客
4531,582995,2000-12-26,64,356966,221,40-44,0.0,0.0,0.0,0.0,1.0,1,52- 66day,0~10 freq,流失客
4532,583091,2000-12-15,75,321826,Unknown,>65,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
4533,583220,2001-02-15,13,712550,115,55-59,0.0,0.0,0.0,0.0,2.0,4,0-14 day,0~10 freq,新顧客
4534,583220,2001-02-15,13,713271,115,55-59,2.0,0.0,0.0,0.0,0.0,4,0-14 day,0~10 freq,新顧客
4535,583220,2001-02-15,13,717275,115,55-59,2.0,0.0,0.0,0.0,0.0,4,0-14 day,0~10 freq,新顧客
4536,583220,2001-02-15,13,717984,115,55-59,2.0,0.0,0.0,0.0,0.0,4,0-14 day,0~10 freq,新顧客
4537,583244,2001-01-02,57,481614,115,50-54,0.0,0.0,0.0,0.0,2.0,2,52- 66day,0~10 freq,流失客
4538,583244,2001-01-02,57,482012,115,50-54,1.0,0.0,0.0,0.0,0.0,2,52- 66day,0~10 freq,流失客
4539,583251,2001-02-22,6,769117,115,25-29,0.0,0.0,0.0,0.0,1.0,4,0-14 day,0~10 freq,新顧客
4540,583305,2001-01-13,46,425571,221,45-49,0.0,0.0,0.0,2.0,0.0,3,32-46 day,0~10 freq,新顧客
4541,583305,2001-01-13,46,427877,221,45-49,0.0,0.0,0.0,2.0,0.0,3,32-46 day,0~10 freq,新顧客
4542,583305,2001-01-13,46,428295,221,45-49,0.0,0.0,0.0,2.0,0.0,3,32-46 day,0~10 freq,新顧客
4543,583404,2001-02-28,0,804375,115,35-39,0.0,0.0,0.0,0.0,1.0,2,0-14 day,0~10 freq,新顧客
4544,583770,2000-11-26,94,200409,221,25-29,0.0,0.0,0.0,0.0,1.0,7,>66 day,0~10 freq,流失客
4545,583770,2000-11-26,94,200824,221,25-29,0.0,0.0,0.0,0.0,1.0,7,>66 day,0~10 freq,流失客
4546,583770,2000-11-26,94,201646,221,25-29,0.0,0.0,0.0,0.0,1.0,7,>66 day,0~10 freq,流失客
4547,583770,2000-11-26,94,202458,221,25-29,0.0,0.0,0.0,0.0,1.0,7,>66 day,0~10 freq,流失客
4548,583824,2001-02-13,15,636926,221,35-39,1.0,0.0,0.0,0.0,0.0,14,16-31 day,11~20 freq,新顧客
4549,583824,2001-02-13,15,701463,221,35-39,0.0,1.0,0.0,0.0,0.0,14,16-31 day,11~20 freq,新顧客
4550,583824,2001-02-13,15,702120,221,35-39,1.0,0.0,0.0,0.0,0.0,14,16-31 day,11~20 freq,新顧客
4551,583879,2000-12-11,79,216052,221,35-39,0.0,1.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
4552,584098,2000-12-02,88,291924,114,30-34,0.0,0.0,0.0,0.0,1.0,2,>66 day,0~10 freq,流失客
4553,584159,2000-11-23,97,162259,114,30-34,0.0,0.0,0.0,1.0,0.0,1,>66 day,0~10 freq,流失客
4554,584272,2001-01-27,32,605399,115,25-29,0.0,0.0,2.0,0.0,0.0,10,32-46 day,0~10 freq,新顧客
4555,584272,2001-01-27,32,605812,115,25-29,0.0,0.0,1.0,0.0,0.0,10,32-46 day,0~10 freq,新顧客
4556,584272,2001-01-27,32,607321,115,25-29,0.0,0.0,2.0,0.0,0.0,10,32-46 day,0~10 freq,新顧客
4557,584272,2001-01-27,32,608881,115,25-29,0.0,0.0,2.0,0.0,0.0,10,32-46 day,0~10 freq,新顧客
4558,584272,2001-01-27,32,609712,115,25-29,0.0,0.0,1.0,0.0,0.0,10,32-46 day,0~10 freq,新顧客
4559,584364,2001-01-06,53,459568,115,40-44,0.0,0.0,0.0,0.0,1.0,1,52- 66day,0~10 freq,流失客
4560,584418,2001-01-22,37,552415,115,35-39,0.0,1.0,0.0,0.0,0.0,1,32-46 day,0~10 freq,新顧客
4561,584784,2001-02-15,13,712986,114,40-44,1.0,0.0,0.0,0.0,0.0,4,0-14 day,0~10 freq,新顧客
4562,584975,2001-01-22,37,579131,221,30-34,0.0,0.0,0.0,1.0,0.0,4,32-46 day,0~10 freq,新顧客
4563,585057,2001-01-19,40,511977,221,35-39,0.0,0.0,1.0,0.0,0.0,3,32-46 day,0~10 freq,新顧客
4564,585057,2001-01-19,40,514673,221,35-39,0.0,0.0,1.0,0.0,0.0,3,32-46 day,0~10 freq,新顧客
4565,585057,2001-01-19,40,520182,221,35-39,0.0,0.0,1.0,0.0,0.0,3,32-46 day,0~10 freq,新顧客
4566,585224,2001-01-20,39,509086,Unknown,55-59,0.0,0.0,1.0,0.0,0.0,2,32-46 day,0~10 freq,新顧客
4567,585224,2001-01-20,39,527463,Unknown,55-59,1.0,0.0,0.0,0.0,0.0,2,32-46 day,0~10 freq,新顧客
4568,585248,2001-01-07,52,466856,221,30-34,1.0,0.0,0.0,0.0,0.0,1,52- 66day,0~10 freq,流失客
4569,585392,2001-01-22,37,546903,115,35-39,0.0,3.0,0.0,0.0,0.0,6,32-46 day,0~10 freq,新顧客
4570,585491,2001-02-22,6,774010,221,30-34,0.0,0.0,0.0,0.0,1.0,3,0-14 day,0~10 freq,新顧客
4571,585644,2000-11-09,111,73281,115,>65,1.0,0.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
4572,585644,2000-11-09,111,74912,115,>65,1.0,0.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
4573,585668,2001-02-28,0,804341,115,35-39,0.0,1.0,0.0,0.0,0.0,14,0-14 day,11~20 freq,新顧客
4574,585668,2001-02-28,0,809963,115,35-39,0.0,0.0,1.0,0.0,0.0,14,0-14 day,11~20 freq,新顧客
4575,585668,2001-02-28,0,810856,115,35-39,2.0,0.0,0.0,0.0,0.0,14,0-14 day,11~20 freq,新顧客
4576,585729,2001-02-26,2,812721,221,35-39,0.0,1.0,0.0,0.0,0.0,2,0-14 day,0~10 freq,新顧客
4577,585750,2001-01-07,52,468795,115,40-44,0.0,1.0,0.0,0.0,0.0,6,52- 66day,0~10 freq,流失客
4578,585828,2000-11-17,103,120381,221,35-39,0.0,0.0,0.0,1.0,0.0,3,>66 day,0~10 freq,流失客
4579,585828,2000-11-17,103,121978,221,35-39,0.0,0.0,0.0,1.0,0.0,3,>66 day,0~10 freq,流失客
4580,585828,2000-11-17,103,122337,221,35-39,0.0,0.0,0.0,1.0,0.0,3,>66 day,0~10 freq,流失客
4581,586078,2001-01-13,46,425408,Others,30-34,0.0,0.0,1.0,0.0,0.0,5,32-46 day,0~10 freq,新顧客
4582,586078,2001-01-13,46,425486,Others,30-34,0.0,0.0,1.0,0.0,0.0,5,32-46 day,0~10 freq,新顧客
4583,586078,2001-01-13,46,426968,Others,30-34,0.0,0.0,1.0,0.0,0.0,5,32-46 day,0~10 freq,新顧客
4584,586078,2001-01-13,46,427071,Others,30-34,1.0,0.0,0.0,0.0,0.0,5,32-46 day,0~10 freq,新顧客
4585,586078,2001-01-13,46,427391,Others,30-34,0.0,0.0,1.0,0.0,0.0,5,32-46 day,0~10 freq,新顧客
4586,586429,2001-02-04,24,678021,110,40-44,1.0,0.0,0.0,0.0,0.0,1,16-31 day,0~10 freq,新顧客
4587,586450,2001-02-05,23,662927,115,35-39,1.0,0.0,0.0,0.0,0.0,1,16-31 day,0~10 freq,新顧客
4588,586535,2001-01-20,39,527152,115,>65,2.0,0.0,0.0,0.0,0.0,2,32-46 day,0~10 freq,新顧客
4589,586597,2001-01-19,40,516750,115,>65,0.0,1.0,0.0,0.0,0.0,2,32-46 day,0~10 freq,新顧客
4590,586634,2000-11-04,116,31591,115,40-44,0.0,1.0,0.0,0.0,0.0,3,>66 day,0~10 freq,流失客
4591,586634,2000-11-04,116,33213,115,40-44,0.0,0.0,0.0,2.0,0.0,3,>66 day,0~10 freq,流失客
4592,586634,2000-11-04,116,35156,115,40-44,0.0,1.0,0.0,0.0,0.0,3,>66 day,0~10 freq,流失客
4593,586672,2001-02-02,26,702882,115,50-54,0.0,1.0,0.0,0.0,0.0,1,16-31 day,0~10 freq,新顧客
4594,586986,2001-01-26,33,590857,Unknown,45-49,0.0,0.0,0.0,3.0,0.0,8,32-46 day,0~10 freq,新顧客
4595,586986,2001-01-26,33,591788,Unknown,45-49,0.0,0.0,0.0,2.0,0.0,8,32-46 day,0~10 freq,新顧客
4596,586986,2001-01-26,33,593329,Unknown,45-49,0.0,0.0,0.0,1.0,0.0,8,32-46 day,0~10 freq,新顧客
4597,586986,2001-01-26,33,594468,Unknown,45-49,0.0,0.0,0.0,2.0,0.0,8,32-46 day,0~10 freq,新顧客
4598,586986,2001-01-26,33,595584,Unknown,45-49,0.0,0.0,0.0,2.0,0.0,8,32-46 day,0~10 freq,新顧客
4599,587273,2001-01-21,38,554113,110,35-39,0.0,1.0,0.0,0.0,0.0,6,32-46 day,0~10 freq,新顧客
4600,587273,2001-01-21,38,556054,110,35-39,0.0,0.0,0.0,3.0,0.0,6,32-46 day,0~10 freq,新顧客
4601,587273,2001-01-21,38,556462,110,35-39,0.0,0.0,0.0,2.0,0.0,6,32-46 day,0~10 freq,新顧客
4602,587273,2001-01-21,38,556873,110,35-39,0.0,0.0,0.0,3.0,0.0,6,32-46 day,0~10 freq,新顧客
4603,587273,2001-01-21,38,558113,110,35-39,1.0,0.0,0.0,0.0,0.0,6,32-46 day,0~10 freq,新顧客
4604,587273,2001-01-21,38,558932,110,35-39,0.0,2.0,0.0,0.0,0.0,6,32-46 day,0~10 freq,新顧客
4605,588232,2001-01-12,47,438702,105,50-54,0.0,0.0,0.0,3.0,0.0,3,47-51 day,0~10 freq,流失客
4606,588232,2001-01-12,47,439527,105,50-54,0.0,0.0,0.0,2.0,0.0,3,47-51 day,0~10 freq,流失客
4607,588232,2001-01-12,47,441714,105,50-54,0.0,0.0,0.0,3.0,0.0,3,47-51 day,0~10 freq,流失客
4608,588539,2000-11-21,99,147616,221,25-29,0.0,1.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
4609,588553,2001-02-14,14,724216,115,30-34,0.0,0.0,2.0,0.0,0.0,4,0-14 day,0~10 freq,新顧客
4610,588744,2000-12-11,79,217589,221,35-39,0.0,1.0,0.0,0.0,0.0,5,>66 day,0~10 freq,流失客
4611,588744,2000-12-11,79,219837,221,35-39,0.0,1.0,0.0,0.0,0.0,5,>66 day,0~10 freq,流失客
4612,588744,2000-12-11,79,219922,221,35-39,0.0,1.0,0.0,0.0,0.0,5,>66 day,0~10 freq,流失客
4613,588744,2000-12-11,79,220765,221,35-39,0.0,1.0,0.0,0.0,0.0,5,>66 day,0~10 freq,流失客
4614,589048,2000-12-08,82,261188,115,50-54,0.0,0.0,1.0,0.0,0.0,1,>66 day,0~10 freq,流失客
4615,589079,2001-02-27,1,805682,115,60-64,2.0,0.0,0.0,0.0,0.0,2,0-14 day,0~10 freq,新顧客
4616,589277,2001-02-04,24,674780,115,35-39,3.0,0.0,0.0,0.0,0.0,6,16-31 day,0~10 freq,新顧客
4617,589338,2001-01-18,41,499048,115,50-54,0.0,0.0,0.0,0.0,1.0,5,32-46 day,0~10 freq,新顧客
4618,589369,2001-01-23,36,573923,115,>65,1.0,0.0,0.0,0.0,0.0,5,32-46 day,0~10 freq,新顧客
4619,589369,2001-01-23,36,575858,115,>65,0.0,1.0,0.0,0.0,0.0,5,32-46 day,0~10 freq,新顧客
4620,589499,2001-02-25,3,775971,221,45-49,0.0,0.0,0.0,1.0,0.0,3,0-14 day,0~10 freq,新顧客
4621,589499,2001-02-25,3,795776,221,45-49,0.0,0.0,0.0,2.0,0.0,3,0-14 day,0~10 freq,新顧客
4622,589697,2000-11-26,94,191929,Unknown,<25,0.0,0.0,2.0,0.0,0.0,1,>66 day,0~10 freq,流失客
4623,590167,2001-02-28,0,814958,115,55-59,2.0,0.0,0.0,0.0,0.0,5,0-14 day,0~10 freq,新顧客
4624,590303,2001-02-22,6,769008,105,40-44,0.0,1.0,0.0,0.0,0.0,5,0-14 day,0~10 freq,新顧客
4625,590303,2001-02-22,6,770247,105,40-44,0.0,1.0,0.0,0.0,0.0,5,0-14 day,0~10 freq,新顧客
4626,590303,2001-02-22,6,772189,105,40-44,0.0,2.0,0.0,0.0,0.0,5,0-14 day,0~10 freq,新顧客
4627,590303,2001-02-22,6,772619,105,40-44,0.0,1.0,0.0,0.0,0.0,5,0-14 day,0~10 freq,新顧客
4628,590792,2001-01-07,52,445925,115,30-34,0.0,0.0,0.0,0.0,2.0,3,52- 66day,0~10 freq,流失客
4629,590983,2000-12-08,82,242725,114,35-39,0.0,0.0,1.0,0.0,0.0,2,>66 day,0~10 freq,流失客
4630,590983,2000-12-08,82,263321,114,35-39,0.0,0.0,1.0,0.0,0.0,2,>66 day,0~10 freq,流失客
4631,591348,2001-01-20,39,533412,114,35-39,1.0,0.0,0.0,0.0,0.0,1,32-46 day,0~10 freq,新顧客
4632,592628,2000-12-08,82,243863,221,60-64,0.0,1.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
4633,592628,2000-12-08,82,265805,221,60-64,0.0,1.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
4634,592673,2001-02-15,13,714010,115,35-39,0.0,1.0,0.0,0.0,0.0,9,0-14 day,0~10 freq,新顧客
4635,592918,2001-02-11,17,622743,221,35-39,0.0,0.0,0.0,0.0,1.0,13,16-31 day,11~20 freq,新顧客
4636,592918,2001-02-11,17,627119,221,35-39,0.0,1.0,0.0,0.0,0.0,13,16-31 day,11~20 freq,新顧客
4637,592918,2001-02-11,17,632635,221,35-39,0.0,0.0,0.0,0.0,3.0,13,16-31 day,11~20 freq,新顧客
4638,592918,2001-02-11,17,632663,221,35-39,0.0,1.0,0.0,0.0,0.0,13,16-31 day,11~20 freq,新顧客
4639,593007,2001-02-17,11,726758,115,35-39,0.0,0.0,1.0,0.0,0.0,9,0-14 day,0~10 freq,新顧客
4640,593007,2001-02-17,11,727981,115,35-39,0.0,0.0,0.0,0.0,1.0,9,0-14 day,0~10 freq,新顧客
4641,593007,2001-02-17,11,731904,115,35-39,0.0,0.0,0.0,0.0,1.0,9,0-14 day,0~10 freq,新顧客
4642,593007,2001-02-17,11,732367,115,35-39,0.0,0.0,1.0,0.0,0.0,9,0-14 day,0~10 freq,新顧客
4643,593151,2001-01-23,36,578154,221,60-64,1.0,0.0,0.0,0.0,0.0,5,32-46 day,0~10 freq,新顧客
4644,593151,2001-01-23,36,582037,221,60-64,1.0,0.0,0.0,0.0,0.0,5,32-46 day,0~10 freq,新顧客
4645,593151,2001-01-23,36,583389,221,60-64,1.0,0.0,0.0,0.0,0.0,5,32-46 day,0~10 freq,新顧客
4646,593151,2001-01-23,36,584153,221,60-64,1.0,0.0,0.0,0.0,0.0,5,32-46 day,0~10 freq,新顧客
4647,593250,2001-01-18,41,500463,115,35-39,0.0,2.0,0.0,0.0,0.0,1,32-46 day,0~10 freq,新顧客
4648,593519,2001-02-24,4,783556,106,35-39,0.0,0.0,0.0,0.0,1.0,5,0-14 day,0~10 freq,新顧客
4649,593625,2001-02-10,18,635640,221,40-44,1.0,0.0,0.0,0.0,0.0,16,16-31 day,11~20 freq,新顧客
4650,593625,2001-02-10,18,639570,221,40-44,1.0,0.0,0.0,0.0,0.0,16,16-31 day,11~20 freq,新顧客
4651,593625,2001-02-10,18,640146,221,40-44,0.0,0.0,1.0,0.0,0.0,16,16-31 day,11~20 freq,新顧客
4652,593625,2001-02-10,18,641599,221,40-44,0.0,0.0,1.0,0.0,0.0,16,16-31 day,11~20 freq,新顧客
4653,593625,2001-02-10,18,642214,221,40-44,0.0,0.0,2.0,0.0,0.0,16,16-31 day,11~20 freq,新顧客
4654,593625,2001-02-10,18,642267,221,40-44,3.0,0.0,0.0,0.0,0.0,16,16-31 day,11~20 freq,新顧客
4655,593625,2001-02-10,18,642697,221,40-44,0.0,0.0,1.0,0.0,0.0,16,16-31 day,11~20 freq,新顧客
4656,593625,2001-02-10,18,645738,221,40-44,0.0,1.0,0.0,0.0,0.0,16,16-31 day,11~20 freq,新顧客
4657,593625,2001-02-10,18,647021,221,40-44,0.0,0.0,1.0,0.0,0.0,16,16-31 day,11~20 freq,新顧客
4658,595025,2000-11-03,117,10035,115,55-59,0.0,1.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
4659,595032,2001-02-18,10,746076,Unknown,25-29,0.0,0.0,0.0,0.0,2.0,5,0-14 day,0~10 freq,新顧客
4660,595070,2001-02-11,17,624972,115,30-34,1.0,0.0,0.0,0.0,0.0,6,16-31 day,0~10 freq,新顧客
4661,595131,2000-11-29,91,203764,221,40-44,1.0,0.0,0.0,0.0,0.0,1,>66 day,0~10 freq,流失客
4662,595155,2001-01-14,45,428448,115,45-49,0.0,0.0,0.0,1.0,0.0,15,32-46 day,11~20 freq,新顧客
4663,595155,2001-01-14,45,430367,115,45-49,0.0,0.0,0.0,1.0,0.0,15,32-46 day,11~20 freq,新顧客
4664,595216,2001-02-07,21,652455,115,45-49,0.0,0.0,2.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
4665,595216,2001-02-07,21,652874,115,45-49,0.0,0.0,0.0,0.0,1.0,3,16-31 day,0~10 freq,新顧客
4666,595285,2001-02-21,7,772406,115,40-44,0.0,1.0,0.0,0.0,0.0,7,0-14 day,0~10 freq,新顧客
4667,595285,2001-02-21,7,772806,115,40-44,1.0,0.0,0.0,0.0,0.0,7,0-14 day,0~10 freq,新顧客
4668,595285,2001-02-21,7,773951,115,40-44,0.0,0.0,0.0,0.0,1.0,7,0-14 day,0~10 freq,新顧客
4669,595384,2001-01-20,39,521729,115,35-39,0.0,0.0,0.0,1.0,0.0,5,32-46 day,0~10 freq,新顧客
4670,596091,2001-02-17,11,725311,115,>65,0.0,0.0,0.0,1.0,0.0,6,0-14 day,0~10 freq,新顧客
4671,596091,2001-02-17,11,726045,115,>65,0.0,0.0,0.0,1.0,0.0,6,0-14 day,0~10 freq,新顧客
4672,596091,2001-02-17,11,727999,115,>65,0.0,0.0,0.0,1.0,0.0,6,0-14 day,0~10 freq,新顧客
4673,596091,2001-02-17,11,728377,115,>65,0.0,0.0,0.0,1.0,0.0,6,0-14 day,0~10 freq,新顧客
4674,596091,2001-02-17,11,730458,115,>65,0.0,0.0,0.0,1.0,0.0,6,0-14 day,0~10 freq,新顧客
4675,596602,2001-02-21,7,770768,221,40-44,1.0,0.0,0.0,0.0,0.0,16,0-14 day,11~20 freq,新顧客
4676,597043,2000-12-30,60,381181,221,40-44,3.0,0.0,0.0,0.0,0.0,7,52- 66day,0~10 freq,流失客
4677,600316,2001-02-07,21,652040,110,55-59,0.0,1.0,0.0,0.0,0.0,7,16-31 day,0~10 freq,新顧客
4678,600316,2001-02-07,21,653290,110,55-59,2.0,0.0,0.0,0.0,0.0,7,16-31 day,0~10 freq,新顧客
4679,600491,2001-02-22,6,767699,106,45-49,3.0,0.0,0.0,0.0,0.0,2,0-14 day,0~10 freq,新顧客
4680,601474,2001-02-27,1,805102,221,35-39,0.0,0.0,0.0,0.0,1.0,2,0-14 day,0~10 freq,新顧客
4681,601511,2000-11-05,115,43867,Unknown,45-49,1.0,0.0,0.0,0.0,0.0,3,>66 day,0~10 freq,流失客
4682,601511,2000-11-05,115,45950,Unknown,45-49,0.0,1.0,0.0,0.0,0.0,3,>66 day,0~10 freq,流失客
4683,601511,2000-11-05,115,47864,Unknown,45-49,0.0,0.0,0.0,0.0,1.0,3,>66 day,0~10 freq,流失客
4684,601535,2001-02-24,4,787169,221,40-44,0.0,1.0,0.0,0.0,0.0,1,0-14 day,0~10 freq,新顧客
4685,601559,2001-02-08,20,659137,115,50-54,1.0,0.0,0.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
4686,601665,2001-01-01,58,491119,105,45-49,0.0,1.0,0.0,0.0,0.0,1,52- 66day,0~10 freq,流失客
4687,601825,2000-11-25,95,188003,221,40-44,0.0,1.0,0.0,0.0,0.0,2,>66 day,0~10 freq,流失客
4688,602037,2001-01-31,28,612928,221,40-44,0.0,1.0,0.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
4689,602037,2001-01-31,28,621164,221,40-44,0.0,1.0,0.0,0.0,0.0,3,16-31 day,0~10 freq,新顧客
4690,602075,2001-02-21,7,754362,221,60-64,0.0,1.0,0.0,0.0,0.0,4,0-14 day,0~10 freq,新顧客
4691,603133,2001-01-07,52,464379,114,40-44,2.0,0.0,0.0,0.0,0.0,2,52- 66day,0~10 freq,流失客
