,CUSTOMER_ID,weighted_average,back_probability,percentage
11733,2173535,1.0,good,66.66666666666666
11732,2173436,1.0,good,66.66666666666666
11731,2173344,1.0,good,66.66666666666666
11730,2173115,1.0,good,66.66666666666666
11729,2173078,1.0,good,66.66666666666666
11727,2172941,1.0,good,66.66666666666666
11726,2172781,1.0,good,66.66666666666666
11725,2172705,1.0,good,66.66666666666666
11724,2172682,1.0,good,66.66666666666666
11723,2172590,1.0,good,66.66666666666666
11722,2172583,1.0,good,66.66666666666666
11721,2172569,1.0,good,66.66666666666666
11720,2172347,1.0,good,66.66666666666666
11718,2172156,1.0,good,66.66666666666666
11716,2172019,1.0,good,66.66666666666666
11510,2159089,1.0,good,66.66666666666666
11509,2159072,1.0,good,66.66666666666666
11504,2158761,1.0,good,66.66666666666666
11145,2135144,1.0,good,66.66666666666666
11179,2137575,1.0,good,66.66666666666666
11178,2137537,1.0,good,66.66666666666666
11177,2137506,1.0,good,66.66666666666666
11175,2137223,1.0,good,66.66666666666666
11174,2137117,1.0,good,66.66666666666666
11165,2136547,1.0,good,66.66666666666666
11157,2136028,1.0,good,66.66666666666666
11153,2135694,1.0,good,66.66666666666666
11150,2135526,1.0,good,66.66666666666666
11147,2135311,1.0,good,66.66666666666666
11143,2135069,1.0,good,66.66666666666666
11103,2133126,1.0,good,66.66666666666666
11132,2134567,1.0,good,66.66666666666666
11130,2134475,1.0,good,66.66666666666666
11129,2134413,1.0,good,66.66666666666666
11128,2134369,1.0,good,66.66666666666666
11127,2134352,1.0,good,66.66666666666666
11122,2134192,1.0,good,66.66666666666666
11116,2133942,1.0,good,66.66666666666666
11112,2133829,1.0,good,66.66666666666666
11111,2133669,1.0,good,66.66666666666666
11106,2133331,1.0,good,66.66666666666666
11183,2138091,1.0,good,66.66666666666666
11184,2138169,1.0,good,66.66666666666666
11186,2138206,1.0,good,66.66666666666666
11188,2138312,1.0,good,66.66666666666666
11235,2141992,1.0,good,66.66666666666666
11233,2141879,1.0,good,66.66666666666666
11229,2141800,1.0,good,66.66666666666666
11228,2141787,1.0,good,66.66666666666666
11227,2141619,1.0,good,66.66666666666666
11226,2141596,1.0,good,66.66666666666666
11220,2141244,1.0,good,66.66666666666666
11212,2140919,1.0,good,66.66666666666666
11211,2140858,1.0,good,66.66666666666666
11210,2140834,1.0,good,66.66666666666666
11209,2140797,1.0,good,66.66666666666666
11207,2140506,1.0,good,66.66666666666666
11206,2140377,1.0,good,66.66666666666666
11204,2140308,1.0,good,66.66666666666666
11201,2139678,1.0,good,66.66666666666666
11197,2139241,1.0,good,66.66666666666666
11195,2138749,1.0,good,66.66666666666666
11194,2138732,1.0,good,66.66666666666666
11192,2138626,1.0,good,66.66666666666666
11191,2138558,1.0,good,66.66666666666666
11190,2138411,1.0,good,66.66666666666666
11104,2133140,1.0,good,66.66666666666666
11101,2132990,1.0,good,66.66666666666666
11250,2143590,1.0,good,66.66666666666666
10999,2125626,1.0,good,66.66666666666666
11022,2127088,1.0,good,66.66666666666666
11021,2127064,1.0,good,66.66666666666666
11016,2126722,1.0,good,66.66666666666666
11015,2126715,1.0,good,66.66666666666666
11009,2126449,1.0,good,66.66666666666666
11008,2126388,1.0,good,66.66666666666666
11007,2126296,1.0,good,66.66666666666666
11005,2126180,1.0,good,66.66666666666666
11003,2125978,1.0,good,66.66666666666666
11000,2125770,1.0,good,66.66666666666666
10996,2125367,1.0,good,66.66666666666666
11100,2132952,1.0,good,66.66666666666666
10991,2125145,1.0,good,66.66666666666666
10990,2125121,1.0,good,66.66666666666666
10988,2125022,1.0,good,66.66666666666666
10987,2124995,1.0,good,66.66666666666666
10986,2124971,1.0,good,66.66666666666666
10983,2124759,1.0,good,66.66666666666666
10982,2124711,1.0,good,66.66666666666666
10973,2123608,1.0,good,66.66666666666666
10971,2123486,1.0,good,66.66666666666666
10970,2123448,1.0,good,66.66666666666666
11023,2127125,1.0,good,66.66666666666666
11033,2127866,1.0,good,66.66666666666666
11039,2128214,1.0,good,66.66666666666666
11041,2128832,1.0,good,66.66666666666666
11099,2132914,1.0,good,66.66666666666666
11096,2132570,1.0,good,66.66666666666666
11092,2132402,1.0,good,66.66666666666666
11090,2132228,1.0,good,66.66666666666666
11087,2132075,1.0,good,66.66666666666666
11085,2131917,1.0,good,66.66666666666666
11084,2131832,1.0,good,66.66666666666666
11083,2131726,1.0,good,66.66666666666666
11082,2131702,1.0,good,66.66666666666666
11080,2131528,1.0,good,66.66666666666666
11079,2131504,1.0,good,66.66666666666666
11077,2131405,1.0,good,66.66666666666666
11072,2131054,1.0,good,66.66666666666666
11071,2131030,1.0,good,66.66666666666666
11069,2130897,1.0,good,66.66666666666666
11065,2130675,1.0,good,66.66666666666666
11060,2130408,1.0,good,66.66666666666666
11054,2129877,1.0,good,66.66666666666666
11053,2129709,1.0,good,66.66666666666666
11049,2129334,1.0,good,66.66666666666666
11044,2129037,1.0,good,66.66666666666666
11248,2143439,1.0,good,66.66666666666666
11257,2144269,1.0,good,66.66666666666666
11503,2158730,1.0,good,66.66666666666666
11410,2154497,1.0,good,66.66666666666666
11439,2155968,1.0,good,66.66666666666666
11432,2155456,1.0,good,66.66666666666666
11431,2155449,1.0,good,66.66666666666666
11430,2155425,1.0,good,66.66666666666666
11429,2155401,1.0,good,66.66666666666666
11423,2155265,1.0,good,66.66666666666666
11421,2155197,1.0,good,66.66666666666666
11418,2155135,1.0,good,66.66666666666666
11413,2154671,1.0,good,66.66666666666666
11412,2154596,1.0,good,66.66666666666666
11407,2154398,1.0,good,66.66666666666666
11382,2152523,1.0,good,66.66666666666666
11401,2153728,1.0,good,66.66666666666666
11399,2153513,1.0,good,66.66666666666666
11398,2153483,1.0,good,66.66666666666666
11396,2153452,1.0,good,66.66666666666666
11394,2153360,1.0,good,66.66666666666666
11392,2153285,1.0,good,66.66666666666666
11389,2153025,1.0,good,66.66666666666666
11388,2152936,1.0,good,66.66666666666666
11387,2152912,1.0,good,66.66666666666666
11386,2152745,1.0,good,66.66666666666666
11440,2156019,1.0,good,66.66666666666666
11441,2156033,1.0,good,66.66666666666666
11442,2156040,1.0,good,66.66666666666666
11444,2156071,1.0,good,66.66666666666666
11496,2158488,1.0,good,66.66666666666666
11495,2158419,1.0,good,66.66666666666666
11494,2158389,1.0,good,66.66666666666666
11493,2158372,1.0,good,66.66666666666666
11488,2158129,1.0,good,66.66666666666666
11483,2157924,1.0,good,66.66666666666666
11480,2157795,1.0,good,66.66666666666666
11477,2157696,1.0,good,66.66666666666666
11476,2157634,1.0,good,66.66666666666666
11471,2157504,1.0,good,66.66666666666666
11470,2157337,1.0,good,66.66666666666666
11467,2156996,1.0,good,66.66666666666666
11465,2156873,1.0,good,66.66666666666666
11463,2156811,1.0,good,66.66666666666666
11459,2156576,1.0,good,66.66666666666666
11454,2156361,1.0,good,66.66666666666666
11453,2156347,1.0,good,66.66666666666666
11450,2156231,1.0,good,66.66666666666666
11448,2156163,1.0,good,66.66666666666666
11447,2156156,1.0,good,66.66666666666666
11446,2156118,1.0,good,66.66666666666666
11384,2152691,1.0,good,66.66666666666666
11381,2152479,1.0,good,66.66666666666666
11261,2144511,1.0,good,66.66666666666666
11284,2146287,1.0,good,66.66666666666666
11312,2148519,1.0,good,66.66666666666666
11311,2148311,1.0,good,66.66666666666666
11310,2148120,1.0,good,66.66666666666666
11309,2148069,1.0,good,66.66666666666666
11307,2147864,1.0,good,66.66666666666666
11304,2147727,1.0,good,66.66666666666666
11297,2147260,1.0,good,66.66666666666666
11291,2146980,1.0,good,66.66666666666666
11290,2146904,1.0,good,66.66666666666666
11285,2146409,1.0,good,66.66666666666666
11280,2146065,1.0,good,66.66666666666666
11379,2152417,1.0,good,66.66666666666666
11279,2146058,1.0,good,66.66666666666666
11278,2145990,1.0,good,66.66666666666666
11277,2145846,1.0,good,66.66666666666666
11276,2145730,1.0,good,66.66666666666666
11275,2145716,1.0,good,66.66666666666666
11272,2145631,1.0,good,66.66666666666666
11268,2145006,1.0,good,66.66666666666666
11267,2144917,1.0,good,66.66666666666666
11266,2144719,1.0,good,66.66666666666666
11264,2144658,1.0,good,66.66666666666666
11313,2148588,1.0,good,66.66666666666666
11316,2148946,1.0,good,66.66666666666666
11318,2149097,1.0,good,66.66666666666666
11321,2149196,1.0,good,66.66666666666666
11377,2152363,1.0,good,66.66666666666666
11376,2152233,1.0,good,66.66666666666666
11375,2152189,1.0,good,66.66666666666666
11370,2152035,1.0,good,66.66666666666666
11369,2151991,1.0,good,66.66666666666666
11368,2151984,1.0,good,66.66666666666666
11367,2151960,1.0,good,66.66666666666666
11361,2151786,1.0,good,66.66666666666666
11360,2151731,1.0,good,66.66666666666666
11359,2151700,1.0,good,66.66666666666666
11355,2151496,1.0,good,66.66666666666666
11354,2151489,1.0,good,66.66666666666666
11353,2151441,1.0,good,66.66666666666666
11343,2150758,1.0,good,66.66666666666666
11341,2150628,1.0,good,66.66666666666666
11339,2150208,1.0,good,66.66666666666666
11337,2150048,1.0,good,66.66666666666666
11334,2149981,1.0,good,66.66666666666666
11331,2149936,1.0,good,66.66666666666666
11329,2149905,1.0,good,66.66666666666666
11328,2149851,1.0,good,66.66666666666666
9888,2028422,1.0,good,66.66666666666666
9887,2028095,1.0,good,66.66666666666666
9886,2027807,1.0,good,66.66666666666666
8565,1875072,1.0,good,66.66666666666666
8589,1876857,1.0,good,66.66666666666666
8586,1876697,1.0,good,66.66666666666666
8585,1876642,1.0,good,66.66666666666666
8584,1876611,1.0,good,66.66666666666666
8581,1876512,1.0,good,66.66666666666666
8579,1876352,1.0,good,66.66666666666666
8574,1875911,1.0,good,66.66666666666666
8573,1875898,1.0,good,66.66666666666666
8571,1875768,1.0,good,66.66666666666666
8570,1875676,1.0,good,66.66666666666666
8561,1874600,1.0,good,66.66666666666666
8591,1877090,1.0,good,66.66666666666666
8560,1874426,1.0,good,66.66666666666666
8559,1873955,1.0,good,66.66666666666666
8553,1873719,1.0,good,66.66666666666666
8552,1873689,1.0,good,66.66666666666666
8551,1873658,1.0,good,66.66666666666666
8550,1873511,1.0,good,66.66666666666666
8548,1873443,1.0,good,66.66666666666666
8544,1873269,1.0,good,66.66666666666666
8541,1872668,1.0,good,66.66666666666666
8537,1872125,1.0,good,66.66666666666666
8590,1876987,1.0,good,66.66666666666666
8593,1877304,1.0,good,66.66666666666666
9882,2027487,1.0,good,66.66666666666666
8627,1881790,1.0,good,66.66666666666666
8652,1885965,1.0,good,66.66666666666666
8651,1885781,1.0,good,66.66666666666666
8649,1885644,1.0,good,66.66666666666666
8648,1885613,1.0,good,66.66666666666666
8647,1885514,1.0,good,66.66666666666666
8644,1885217,1.0,good,66.66666666666666
8643,1884975,1.0,good,66.66666666666666
8642,1884944,1.0,good,66.66666666666666
8640,1884470,1.0,good,66.66666666666666
8632,1882278,1.0,good,66.66666666666666
8626,1881448,1.0,good,66.66666666666666
8599,1877731,1.0,good,66.66666666666666
8624,1881240,1.0,good,66.66666666666666
8621,1880694,1.0,good,66.66666666666666
8620,1880670,1.0,good,66.66666666666666
8616,1880359,1.0,good,66.66666666666666
8614,1879872,1.0,good,66.66666666666666
8612,1878981,1.0,good,66.66666666666666
8610,1878806,1.0,good,66.66666666666666
8608,1878615,1.0,good,66.66666666666666
8603,1877908,1.0,good,66.66666666666666
8601,1877823,1.0,good,66.66666666666666
8536,1872088,1.0,good,66.66666666666666
8535,1871890,1.0,good,66.66666666666666
8534,1871876,1.0,good,66.66666666666666
8423,1857344,1.0,good,66.66666666666666
8461,1862386,1.0,good,66.66666666666666
8460,1862294,1.0,good,66.66666666666666
8458,1862195,1.0,good,66.66666666666666
8455,1861204,1.0,good,66.66666666666666
8454,1861174,1.0,good,66.66666666666666
8444,1859645,1.0,good,66.66666666666666
8442,1859423,1.0,good,66.66666666666666
8441,1859331,1.0,good,66.66666666666666
8429,1857917,1.0,good,66.66666666666666
8424,1857351,1.0,good,66.66666666666666
8420,1856989,1.0,good,66.66666666666666
8533,1871869,1.0,good,66.66666666666666
8419,1856903,1.0,good,66.66666666666666
8418,1856712,1.0,good,66.66666666666666
8414,1856323,1.0,good,66.66666666666666
8413,1856255,1.0,good,66.66666666666666
8398,1854688,1.0,good,66.66666666666666
8396,1854619,1.0,good,66.66666666666666
8393,1854220,1.0,good,66.66666666666666
8392,1854169,1.0,good,66.66666666666666
8387,1853575,1.0,good,66.66666666666666
8385,1853322,1.0,good,66.66666666666666
8466,1862959,1.0,good,66.66666666666666
8469,1863734,1.0,good,66.66666666666666
8474,1865332,1.0,good,66.66666666666666
8477,1865608,1.0,good,66.66666666666666
8528,1871265,1.0,good,66.66666666666666
8527,1871234,1.0,good,66.66666666666666
8519,1870206,1.0,good,66.66666666666666
8512,1869583,1.0,good,66.66666666666666
8508,1869293,1.0,good,66.66666666666666
8507,1869279,1.0,good,66.66666666666666
8506,1869101,1.0,good,66.66666666666666
8505,1868951,1.0,good,66.66666666666666
8501,1868609,1.0,good,66.66666666666666
8500,1867992,1.0,good,66.66666666666666
8498,1867879,1.0,good,66.66666666666666
8495,1867657,1.0,good,66.66666666666666
8494,1867541,1.0,good,66.66666666666666
8492,1867428,1.0,good,66.66666666666666
8491,1867398,1.0,good,66.66666666666666
8487,1866995,1.0,good,66.66666666666666
8483,1866360,1.0,good,66.66666666666666
8482,1866261,1.0,good,66.66666666666666
8481,1865998,1.0,good,66.66666666666666
8480,1865707,1.0,good,66.66666666666666
8479,1865660,1.0,good,66.66666666666666
8654,1886177,1.0,good,66.66666666666666
8655,1886184,1.0,good,66.66666666666666
8658,1886306,1.0,good,66.66666666666666
8809,1904116,1.0,good,66.66666666666666
8834,1906578,1.0,good,66.66666666666666
8833,1906530,1.0,good,66.66666666666666
8831,1906318,1.0,good,66.66666666666666
8830,1906271,1.0,good,66.66666666666666
8826,1905588,1.0,good,66.66666666666666
8821,1905199,1.0,good,66.66666666666666
8819,1905113,1.0,good,66.66666666666666
8816,1905038,1.0,good,66.66666666666666
8812,1904390,1.0,good,66.66666666666666
8811,1904314,1.0,good,66.66666666666666
8808,1904079,1.0,good,66.66666666666666
8773,1899221,1.0,good,66.66666666666666
8807,1904062,1.0,good,66.66666666666666
8804,1903706,1.0,good,66.66666666666666
8802,1903362,1.0,good,66.66666666666666
8800,1903157,1.0,good,66.66666666666666
8796,1901054,1.0,good,66.66666666666666
8795,1900941,1.0,good,66.66666666666666
8792,1900910,1.0,good,66.66666666666666
8788,1900675,1.0,good,66.66666666666666
8785,1900385,1.0,good,66.66666666666666
8783,1900354,1.0,good,66.66666666666666
8835,1906592,1.0,good,66.66666666666666
8836,1906899,1.0,good,66.66666666666666
8840,1907797,1.0,good,66.66666666666666
8843,1908053,1.0,good,66.66666666666666
8899,1913156,1.0,good,66.66666666666666
8895,1912555,1.0,good,66.66666666666666
8891,1912432,1.0,good,66.66666666666666
8890,1912166,1.0,good,66.66666666666666
8885,1911510,1.0,good,66.66666666666666
8881,1911060,1.0,good,66.66666666666666
8878,1910841,1.0,good,66.66666666666666
8877,1910810,1.0,good,66.66666666666666
8874,1910483,1.0,good,66.66666666666666
8870,1910001,1.0,good,66.66666666666666
8865,1909661,1.0,good,66.66666666666666
8863,1909494,1.0,good,66.66666666666666
8861,1909258,1.0,good,66.66666666666666
8860,1909227,1.0,good,66.66666666666666
8858,1909159,1.0,good,66.66666666666666
8857,1909081,1.0,good,66.66666666666666
8853,1908879,1.0,good,66.66666666666666
8850,1908565,1.0,good,66.66666666666666
8848,1908381,1.0,good,66.66666666666666
8847,1908336,1.0,good,66.66666666666666
8845,1908138,1.0,good,66.66666666666666
8777,1899832,1.0,good,66.66666666666666
8771,1898576,1.0,good,66.66666666666666
8659,1886337,1.0,good,66.66666666666666
8680,1889031,1.0,good,66.66666666666666
8710,1892116,1.0,good,66.66666666666666
8709,1892086,1.0,good,66.66666666666666
8705,1891584,1.0,good,66.66666666666666
8703,1891348,1.0,good,66.66666666666666
8700,1890907,1.0,good,66.66666666666666
8699,1890853,1.0,good,66.66666666666666
8694,1890624,1.0,good,66.66666666666666
8686,1889734,1.0,good,66.66666666666666
8685,1889550,1.0,good,66.66666666666666
8683,1889376,1.0,good,66.66666666666666
8676,1888577,1.0,good,66.66666666666666
8770,1897906,1.0,good,66.66666666666666
8675,1888461,1.0,good,66.66666666666666
8673,1888331,1.0,good,66.66666666666666
8669,1887884,1.0,good,66.66666666666666
8668,1887808,1.0,good,66.66666666666666
8667,1887754,1.0,good,66.66666666666666
8666,1887341,1.0,good,66.66666666666666
8665,1887303,1.0,good,66.66666666666666
8664,1887242,1.0,good,66.66666666666666
8662,1886979,1.0,good,66.66666666666666
8660,1886825,1.0,good,66.66666666666666
8711,1892161,1.0,good,66.66666666666666
8713,1892314,1.0,good,66.66666666666666
8715,1892611,1.0,good,66.66666666666666
8720,1892901,1.0,good,66.66666666666666
8768,1897500,1.0,good,66.66666666666666
8764,1897203,1.0,good,66.66666666666666
8763,1897067,1.0,good,66.66666666666666
8762,1897029,1.0,good,66.66666666666666
8761,1896992,1.0,good,66.66666666666666
8760,1896893,1.0,good,66.66666666666666
8759,1896572,1.0,good,66.66666666666666
8757,1896480,1.0,good,66.66666666666666
8752,1896053,1.0,good,66.66666666666666
8751,1895766,1.0,good,66.66666666666666
8750,1895674,1.0,good,66.66666666666666
8749,1895469,1.0,good,66.66666666666666
8739,1894660,1.0,good,66.66666666666666
8738,1894523,1.0,good,66.66666666666666
8734,1894318,1.0,good,66.66666666666666
8733,1894035,1.0,good,66.66666666666666
8731,1893625,1.0,good,66.66666666666666
8728,1893458,1.0,good,66.66666666666666
8726,1893311,1.0,good,66.66666666666666
8725,1893250,1.0,good,66.66666666666666
8721,1892949,1.0,good,66.66666666666666
8384,1853292,1.0,good,66.66666666666666
8383,1853230,1.0,good,66.66666666666666
8381,1853025,1.0,good,66.66666666666666
8035,1813326,1.0,good,66.66666666666666
8052,1815009,1.0,good,66.66666666666666
8051,1814965,1.0,good,66.66666666666666
8050,1814835,1.0,good,66.66666666666666
8049,1814699,1.0,good,66.66666666666666
8045,1814125,1.0,good,66.66666666666666
8043,1813791,1.0,good,66.66666666666666
8042,1813746,1.0,good,66.66666666666666
8040,1813715,1.0,good,66.66666666666666
8038,1813586,1.0,good,66.66666666666666
8037,1813494,1.0,good,66.66666666666666
8034,1813043,1.0,good,66.66666666666666
8000,1810219,1.0,good,66.66666666666666
8033,1813012,1.0,good,66.66666666666666
